id,DateTime,Product Name,Purchase Price,Membership?
404,2020-03-10 13:24:34,Bread Base - Toscano,$26.34,true
405,2020-01-15 06:56:27,Eggplant - Baby,$15.81,false
406,2020-01-30 18:29:10,"Mushroom - Shitake, Dry",$19.23,false
407,2020-03-01 07:37:55,Flour - Strong Pizza,$24.18,false
408,2020-03-12 04:57:26,Appetizer - Veg Assortment,$38.16,false
409,2020-01-18 22:40:19,"Beans - Kidney, Red Dry",$27.73,false
410,2020-03-01 07:55:14,Raisin - Golden,$6.76,true
411,2020-02-29 18:34:36,Dip - Tapenade,$21.18,false
412,2020-02-27 14:47:29,Canada Dry,$9.26,false
413,2020-02-17 08:05:40,Lettuce - Boston Bib - Organic,$11.12,false
414,2020-02-14 04:02:58,Chutney Sauce - Mango,$18.84,true
415,2020-01-25 15:57:09,Magnotta - Bel Paese White,$32.59,false
416,2020-02-15 15:55:17,Blouse / Shirt / Sweater,$11.72,false
417,2020-03-12 06:38:02,"Soup - Campbells, Classic Chix",$22.08,false
418,2020-03-23 04:22:03,"Artichoke - Hearts, Canned",$36.52,true
419,2020-01-25 09:14:26,Wine - Hardys Bankside Shiraz,$34.09,false
420,2020-03-28 02:33:00,"Wine - White, Lindemans Bin 95",$36.80,false
421,2020-03-27 01:53:16,Butter - Salted,$7.76,true
422,2020-02-13 19:42:22,"Sauce - White, Mix",$34.42,false
423,2020-01-17 08:16:01,Galliano,$28.32,false
424,2020-01-20 11:50:27,Russian Prince,$8.81,true
425,2020-02-16 08:16:31,Onions Granulated,$16.82,true
426,2020-01-29 07:28:05,Pasta - Angel Hair,$32.86,true
427,2020-03-02 20:48:52,Remy Red Berry Infusion,$37.95,false
428,2020-01-12 07:00:09,Olives - Kalamata,$31.17,true
429,2020-02-25 00:18:44,Lamb Leg - Bone - In Nz,$21.54,false
430,2020-02-08 20:36:42,"Bread - Pullman, Sliced",$35.82,false
431,2020-01-22 18:12:02,Pork Loin Bine - In Frenched,$38.01,true
432,2020-02-21 21:06:30,Coffee - Hazelnut Cream,$34.60,true
433,2020-02-22 04:22:31,"Nut - Cashews, Whole, Raw",$10.36,true
434,2020-02-01 06:18:10,"Split Peas - Green, Dry",$8.14,false
435,2020-02-05 12:01:26,"Soda Water - Club Soda, 355 Ml",$28.46,false
436,2020-01-18 02:24:05,Plasticknivesblack,$37.79,true
437,2020-02-20 10:19:28,Ostrich - Prime Cut,$8.29,false
438,2020-02-21 13:38:12,Apricots Fresh,$32.57,true
439,2020-03-30 17:48:42,"Syrup - Monin, Swiss Choclate",$17.92,false
440,2020-03-27 18:11:41,"Pepper - Red, Finger Hot",$32.00,false
441,2020-01-13 12:12:20,Tomatoes - Heirloom,$31.64,false
442,2020-01-09 04:36:46,"Beef - Baby, Liver",$39.91,true
443,2020-02-17 09:57:51,Eggplant Oriental,$7.28,false
444,2020-01-24 02:29:12,Fennel,$12.98,false
445,2020-01-03 02:32:04,"Pasta - Fusili, Dry",$31.24,false
446,2020-03-30 01:41:01,Lychee,$37.77,false
447,2020-03-31 17:45:58,"Pepsi - Diet, 355 Ml",$33.96,true
448,2020-01-18 06:43:53,Napkin Colour,$11.96,true
449,2020-01-13 07:08:10,Dip - Tapenade,$27.57,true
450,2020-01-24 13:46:45,Lettuce - Curly Endive,$38.94,true
451,2020-03-18 01:36:31,Halibut - Steaks,$31.38,true
452,2020-02-28 06:38:45,"Bread - White, Sliced",$15.71,false
453,2020-01-22 22:51:41,Muffin Orange Individual,$30.95,true
454,2020-03-04 19:38:50,Clams - Canned,$26.36,true
455,2020-02-14 17:04:09,Wine - Fino Tio Pepe Gonzalez,$6.30,true
456,2020-03-26 00:52:38,Lamb - Ground,$10.16,true
457,2020-03-14 09:00:48,Wine - Ruffino Chianti,$39.87,false
458,2020-02-12 23:52:59,Mousse - Mango,$28.40,false
459,2020-02-17 19:37:05,"Beef - Bones, Cut - Up",$18.94,false
460,2020-03-11 19:14:58,Wine - Maipo Valle Cabernet,$5.40,true
461,2020-01-21 06:17:42,Wine - Casillero Del Diablo,$32.63,true
462,2020-02-08 19:34:06,Cabbage - Green,$20.58,false
463,2020-01-08 22:25:00,Corn Shoots,$34.70,true
464,2020-03-18 18:37:16,Calypso - Pineapple Passion,$35.87,false
465,2020-03-12 23:28:06,Wasabi Powder,$35.42,true
466,2020-03-31 00:08:54,Coffee - Frthy Coffee Crisp,$28.46,true
467,2020-02-29 04:36:06,"Garlic - Primerba, Paste",$25.05,true
468,2020-01-04 06:32:28,"Coffee - Colombian, Portioned",$18.58,false
469,2020-02-28 06:16:43,Appetizer - Shrimp Puff,$30.00,true
470,2020-01-07 00:57:20,Cheese - Goat With Herbs,$5.49,true
471,2020-01-18 01:11:35,Towels - Paper / Kraft,$7.31,true
472,2020-02-03 08:18:05,Flour Pastry Super Fine,$16.71,true
473,2020-03-24 14:06:44,Artichoke - Fresh,$12.21,true
474,2020-02-12 10:20:05,Lamb - Loin Chops,$8.98,false
475,2020-03-06 03:07:27,Sour Puss Raspberry,$38.24,false
476,2020-02-27 09:58:33,"Bar Mix - Pina Colada, 355 Ml",$34.66,true
477,2020-02-03 03:17:00,Soy Protein,$25.80,false
478,2020-03-15 22:02:04,Steampan - Foil,$28.68,false
479,2020-01-18 04:41:53,Sugar - Individual Portions,$8.61,false
480,2020-01-10 16:52:54,"Beef - Rouladin, Sliced",$9.42,true
481,2020-03-15 16:26:06,Cloves - Whole,$33.41,false
482,2020-02-07 10:40:18,Bread - Malt,$24.40,true
483,2020-01-31 17:39:35,Cheese - Sheep Milk,$37.16,false
484,2020-01-22 05:42:26,Ice Cream - Vanilla,$15.23,false
485,2020-01-03 17:14:49,Chips Potato Swt Chilli Sour,$32.19,false
486,2020-01-18 20:26:15,Pasta - Agnolotti - Butternut,$31.23,false
487,2020-02-04 07:27:03,Sesame Seed Black,$9.60,true
488,2020-03-02 02:22:09,Muffin - Mix - Bran And Maple 15l,$28.84,true
489,2020-03-12 06:02:13,Chinese Foods - Cantonese,$35.87,false
490,2020-02-10 01:21:00,Chickensplit Half,$9.89,false
491,2020-01-12 15:35:48,Vinegar - Red Wine,$29.55,false
492,2020-01-15 04:01:52,Cookie Trail Mix,$31.39,true
493,2020-01-21 08:08:25,Food Colouring - Red,$6.63,true
494,2020-01-25 02:06:08,Coconut Milk - Unsweetened,$28.20,true
495,2020-03-30 20:12:19,Rum - Mount Gay Eclipes,$5.18,false
496,2020-02-05 10:52:07,Appetizer - Smoked Salmon / Dill,$32.32,false
497,2020-02-26 21:27:35,Lady Fingers,$8.73,true
498,2020-01-29 11:02:06,"Cheese - Mozzarella, Shredded",$6.75,true
499,2020-01-31 12:32:42,Cheese - Victor Et Berthold,$24.54,true
500,2020-01-27 17:00:39,Wine - Spumante Bambino White,$29.08,false
501,2020-03-11 16:31:06,Oregano - Fresh,$26.72,false
502,2020-02-23 15:27:36,Pop Shoppe Cream Soda,$10.25,true
503,2020-01-24 05:39:11,Foil - 4oz Custard Cup,$12.18,false
504,2020-03-06 01:36:36,Cookie - Dough Variety,$34.39,true
505,2020-02-03 10:24:38,Cinnamon Buns Sticky,$38.12,false
506,2020-02-25 22:59:17,Squid U5 - Thailand,$21.50,true
507,2020-01-06 03:26:24,"Mushroom - Enoki, Fresh",$37.84,false
508,2020-02-26 11:58:54,Turnip - White,$25.87,false
509,2020-01-27 03:11:13,Trout - Smoked,$30.78,false
510,2020-03-13 02:30:23,Egg - Salad Premix,$27.74,true
511,2020-02-27 06:16:19,Vinegar - Cider,$30.13,true
512,2020-01-27 11:29:06,Dried Cherries,$19.63,true
513,2020-02-06 10:27:01,Yogurt - French Vanilla,$13.46,true
514,2020-01-16 15:14:43,Straws - Cocktale,$16.64,false
515,2020-01-18 21:04:27,Ezy Change Mophandle,$16.52,true
516,2020-01-20 17:51:51,Sage - Fresh,$20.51,false
517,2020-02-25 09:22:07,Table Cloth 90x90 Colour,$18.83,false
518,2020-01-25 09:46:37,Cup Translucent 9 Oz,$8.93,false
519,2020-02-14 02:36:26,Table Cloth 90x90 White,$39.50,false
520,2020-03-11 03:33:27,Container - Clear 32 Oz,$31.38,true
521,2020-01-14 12:26:19,Banana Turning,$32.14,false
522,2020-03-24 10:31:38,Oil - Safflower,$18.69,false
523,2020-03-30 04:16:31,Beef - Top Sirloin,$6.04,true
524,2020-01-13 20:22:57,Hummus - Spread,$15.24,true
525,2020-01-05 15:11:10,Ginger - Ground,$38.90,true
526,2020-01-20 11:41:02,Sprouts - China Rose,$17.19,false
527,2020-02-11 05:04:12,"Beans - Kidney, Canned",$7.75,false
528,2020-02-03 14:23:45,Ham - Cooked,$5.25,true
529,2020-02-20 19:11:52,"Halibut - Whole, Fresh",$38.65,false
530,2020-02-26 05:29:37,Puree - Passion Fruit,$11.91,true
531,2020-01-19 18:19:29,Wine - Puligny Montrachet A.,$30.92,true
532,2020-03-17 04:46:38,Cabbage - Red,$34.37,false
533,2020-01-06 15:14:22,Banana - Green,$7.16,false
534,2020-01-07 10:54:28,Flour - Chickpea,$9.20,true
535,2020-02-17 11:52:35,Pork - Belly Fresh,$13.97,false
536,2020-02-29 23:04:48,Bread - Italian Sesame Poly,$27.32,false
537,2020-02-20 11:26:33,Capicola - Hot,$5.02,false
538,2020-03-15 03:12:45,Carbonated Water - Raspberry,$10.34,false
539,2020-02-19 21:54:20,"Beans - Kidney, Canned",$18.87,true
540,2020-03-04 10:37:59,Milk - Chocolate 500ml,$20.27,false
541,2020-03-25 04:18:47,Lamb - Loin Chops,$39.20,false
542,2020-02-29 12:35:58,Wine - Kwv Chenin Blanc South,$5.66,false
543,2020-03-07 06:01:31,Potatoes - Mini Red,$13.85,true
544,2020-02-13 13:58:04,Bar Energy Chocchip,$25.58,true
545,2020-01-18 07:02:30,Table Cloth 120 Round White,$17.61,true
546,2020-03-23 23:09:37,Wine - Valpolicella Masi,$17.09,false
547,2020-01-05 03:54:31,"Beef - Ox Tongue, Pickled",$17.88,false
548,2020-03-30 18:01:57,Bread - Pain Au Liat X12,$29.02,true
549,2020-03-02 01:00:22,Wine - Zonnebloem Pinotage,$8.56,true
550,2020-01-09 04:25:31,"Mustard - Dry, Powder",$27.78,false
551,2020-03-28 10:04:08,Nestea - Iced Tea,$6.43,false
552,2020-03-16 03:06:31,Monkfish Fresh - Skin Off,$39.18,true
553,2020-01-26 03:21:39,Carbonated Water - Strawberry,$26.17,true
554,2020-01-26 20:29:08,"Coconut - Shredded, Unsweet",$20.18,false
555,2020-02-11 21:17:42,Container - Clear 32 Oz,$11.42,true
556,2020-02-02 16:45:05,Lid Coffee Cup 8oz Blk,$15.14,false
557,2020-03-03 16:16:05,Cranberry Foccacia,$31.36,false
558,2020-03-03 10:45:03,Tart - Raisin And Pecan,$10.40,false
559,2020-01-20 13:46:45,Garbag Bags - Black,$21.61,true
560,2020-01-28 11:45:33,Soup - Campbells - Tomato,$17.37,false
561,2020-01-08 18:01:42,Juice - Propel Sport,$11.68,false
562,2020-03-18 08:41:34,Beans - Green,$33.39,false
563,2020-01-25 03:04:13,Yoplait - Strawbrasp Peac,$5.78,false
564,2020-02-24 20:29:46,Mushroom - Chanterelle Frozen,$29.98,true
565,2020-03-29 00:52:05,Wasabi Paste,$11.49,false
566,2020-02-05 05:39:08,Olives - Stuffed,$22.75,false
567,2020-03-12 11:17:28,Corn - On The Cob,$30.70,true
568,2020-02-24 15:18:36,Wine - Barossa Valley Estate,$34.07,false
569,2020-02-04 14:05:13,Wine - Port Late Bottled Vintage,$30.12,true
570,2020-01-16 15:26:07,Hand Towel,$14.23,true
571,2020-02-23 09:54:55,Swordfish Loin Portions,$5.79,false
572,2020-02-03 19:42:10,Water - Aquafina Vitamin,$26.09,false
573,2020-01-18 05:52:42,Nantucket Apple Juice,$36.59,true
574,2020-01-07 04:05:01,Container - Clear 32 Oz,$38.73,true
575,2020-01-16 01:34:37,Swiss Chard - Red,$12.47,false
576,2020-03-26 04:24:54,"Wine - White, Antinore Orvieto",$23.73,true
577,2020-01-31 06:06:34,Rolled Oats,$39.27,true
578,2020-01-19 02:59:12,"Sparkling Wine - Rose, Freixenet",$15.90,false
579,2020-03-12 10:37:14,Wine - Sawmill Creek Autumn,$20.75,true
580,2020-01-17 01:19:31,Kahlua,$16.36,true
581,2020-01-17 04:03:09,Tomato - Green,$17.51,true
582,2020-02-16 14:35:30,Pectin,$19.99,false
583,2020-02-25 22:58:27,Long Island Ice Tea,$7.47,true
584,2020-03-29 16:21:09,Ham - Procutinni,$15.28,true
585,2020-01-13 09:39:35,Versatainer Nc - 8288,$15.33,false
586,2020-03-23 15:25:48,Sprouts - Corn,$22.44,false
587,2020-02-05 08:11:55,"Yogurt - Raspberry, 175 Gr",$23.75,false
588,2020-03-21 16:31:58,Pepper - Orange,$26.34,false
589,2020-01-18 13:42:28,Maple Syrup,$17.83,false
590,2020-02-13 06:39:45,"Wine - White, Schroder And Schyl",$8.70,true
591,2020-03-14 03:20:23,Rabbit - Saddles,$9.54,true
592,2020-02-14 23:30:20,Table Cloth 144x90 White,$39.92,false
593,2020-01-14 01:45:30,Snapple Raspberry Tea,$26.13,true
594,2020-03-16 18:40:29,Marjoram - Fresh,$15.46,false
595,2020-01-11 08:52:52,Onions - Vidalia,$27.86,false
596,2020-02-03 18:24:06,Flour - So Mix Cake White,$25.86,false
597,2020-02-07 05:38:48,Wine - Champagne Brut Veuve,$32.32,true
598,2020-02-26 10:43:17,Tuna - Fresh,$7.80,false
599,2020-03-05 14:58:18,Mussels - Cultivated,$20.78,true
600,2020-03-31 22:27:23,Beets,$7.68,true
601,2020-01-21 01:53:54,Wonton Wrappers,$17.20,false
602,2020-01-19 11:31:38,Cheese - Provolone,$23.69,true
603,2020-01-22 11:17:06,Rye Special Old,$35.92,true
604,2020-02-17 00:48:15,Pork Ham Prager,$28.58,true
605,2020-03-02 02:03:59,Whmis - Spray Bottle Trigger,$5.10,false
606,2020-02-06 03:50:34,Bacardi Mojito,$34.47,false
607,2020-02-09 23:11:20,Kellogs Special K Cereal,$10.56,true
608,2020-03-09 04:23:21,Oil - Hazelnut,$10.99,true
609,2020-01-06 17:33:23,Lettuce - Curly Endive,$33.71,true
610,2020-03-08 20:51:32,"Wine - Bourgogne 2002, La",$19.99,true
611,2020-03-05 08:43:34,Lemonade - Pineapple Passion,$21.07,false
612,2020-03-21 12:01:15,Cake - French Pear Tart,$22.99,true
613,2020-02-19 09:07:34,Squid - Breaded,$33.26,true
614,2020-03-27 08:59:26,Milk Powder,$23.68,true
615,2020-02-18 21:50:48,"Wine - Red, Pelee Island Merlot",$26.21,false
616,2020-01-25 22:11:02,Oil - Pumpkinseed,$30.87,true
617,2020-02-19 16:46:34,Ice Cream Bar - Rolo Cone,$13.50,true
618,2020-01-16 22:22:01,Beef - Shank,$29.56,false
619,2020-02-14 04:38:41,Oven Mitts - 15 Inch,$21.67,false
620,2020-03-07 01:54:53,Goldschalger,$27.63,true
621,2020-02-24 21:22:46,Kumquat,$27.15,false
622,2020-03-29 02:56:43,Coffee - Almond Amaretto,$32.09,false
623,2020-02-24 20:33:54,"Chicken - Leg, Boneless",$35.96,true
624,2020-02-16 08:35:42,Salt And Pepper Mix - Black,$27.84,true
625,2020-01-09 08:40:45,Beef - Striploin,$23.81,true
626,2020-01-12 06:24:28,Tomatoes - Heirloom,$15.14,false
627,2020-01-28 07:10:11,Silicone Parch. 16.3x24.3,$11.82,true
628,2020-01-08 16:49:59,Turnip - Wax,$36.89,false
629,2020-03-16 17:27:00,Bacardi Breezer - Tropical,$22.52,true
630,2020-02-04 13:09:50,"Beef - Chuck, Boneless",$25.40,false
631,2020-03-12 17:58:37,Wine - Penfolds Koonuga Hill,$5.27,true
632,2020-03-13 05:52:14,Oven Mitt - 13 Inch,$10.30,false
633,2020-03-06 07:03:32,Wine - Pinot Noir Mondavi Coastal,$5.92,true
634,2020-03-21 03:17:02,Cup - 4oz Translucent,$23.26,false
635,2020-01-16 00:38:10,Muffin Mix - Lemon Cranberry,$21.90,true
636,2020-01-27 20:05:34,"Pork - Butt, Boneless",$20.93,false
637,2020-03-12 12:53:11,Lemon Grass,$19.84,false
638,2020-03-31 04:57:41,"Sauce - White, Mix",$21.66,false
639,2020-01-31 14:27:28,"Pesto - Primerba, Paste",$16.23,false
640,2020-03-26 04:35:13,Langers - Ruby Red Grapfruit,$15.84,true
641,2020-02-01 15:46:39,Bread Cranberry Foccacia,$27.04,false
642,2020-02-03 02:27:55,Wine - German Riesling,$29.29,true
643,2020-02-15 21:21:24,"Basil - Primerba, Paste",$20.39,true
644,2020-03-20 01:55:22,Coffee - Cafe Moreno,$20.07,false
645,2020-02-10 09:21:20,Mushroom - Portebello,$27.41,true
646,2020-01-25 13:25:24,Venison - Striploin,$28.83,false
647,2020-01-24 18:09:37,Chocolate - White,$37.69,false
648,2020-03-29 11:53:22,Soup - Campbells Mac N Cheese,$13.01,true
649,2020-03-25 13:11:58,Table Cloth 62x114 White,$31.70,true
650,2020-01-29 04:21:48,Langers - Ruby Red Grapfruit,$38.70,false
651,2020-02-13 11:39:06,"Pasta - Bauletti, Chicken White",$38.46,true
652,2020-02-26 12:30:45,"Salmon - Atlantic, Skin On",$26.42,false
653,2020-03-06 07:57:08,Sauce Tomato Pouch,$34.22,true
654,2020-02-27 16:38:24,Pastry - Butterscotch Baked,$9.74,false
655,2020-03-12 07:12:09,Blouse / Shirt / Sweater,$18.61,false
656,2020-03-08 20:01:14,Madeira,$38.26,true
657,2020-03-14 02:57:24,Mushroom - Portebello,$27.27,true
658,2020-01-11 13:08:22,Pizza Pizza Dough,$7.16,true
659,2020-02-27 11:55:10,"Doilies - 5, Paper",$26.31,false
660,2020-01-09 21:45:05,"Pasta - Spaghetti, Dry",$26.81,false
661,2020-01-21 01:14:26,Snapple - Mango Maddness,$38.45,true
662,2020-01-03 01:24:44,"Soup - Campbells, Classic Chix",$23.33,true
663,2020-03-14 00:06:44,Cookie Double Choco,$24.85,true
664,2020-02-21 13:33:51,Oven Mitts 17 Inch,$35.60,true
665,2020-01-08 03:22:33,Cake - Mini Potato Pancake,$9.88,false
666,2020-03-11 09:26:21,Strawberries - California,$24.66,true
667,2020-02-26 09:58:51,"Rum - Spiced, Captain Morgan",$24.68,false
668,2020-01-11 18:10:50,Rice - Aborio,$34.32,true
669,2020-01-07 04:20:10,Compound - Pear,$35.28,false
670,2020-02-23 15:57:56,Bread - Burger,$9.18,false
671,2020-01-11 22:05:55,"Tendrils - Baby Pea, Organic",$10.97,true
672,2020-02-06 17:25:58,Beer - Sleeman Fine Porter,$39.18,true
673,2020-02-02 12:23:37,"Brownies - Two Bite, Chocolate",$12.39,true
674,2020-03-26 09:38:15,Bread - English Muffin,$27.49,false
675,2020-02-17 12:47:12,Smoked Paprika,$13.57,false
676,2020-02-23 15:04:44,Tea - Green,$7.72,true
677,2020-02-29 08:48:53,"Chilli Paste, Hot Sambal Oelek",$13.47,true
678,2020-01-03 20:12:53,Sausage - Breakfast,$32.67,true
679,2020-01-15 20:17:06,Water - Spring 1.5lit,$23.79,false
680,2020-02-06 22:56:20,"Seedlings - Mix, Organic",$18.51,true
681,2020-01-11 17:23:11,"Vermouth - Sweet, Cinzano",$8.12,false
682,2020-03-08 08:52:39,Instant Coffee,$32.73,true
683,2020-01-04 03:57:43,Kale - Red,$16.13,false
684,2020-03-08 15:24:02,Cheese - Goat,$27.85,false
685,2020-01-18 15:48:58,Sugar - Invert,$31.25,true
686,2020-01-20 17:21:27,Mangoes,$36.40,true
687,2020-03-17 16:35:29,Bread - Pain Au Liat X12,$21.95,false
688,2020-01-25 02:49:11,Wine - Lamancha Do Crianza,$13.72,true
689,2020-01-27 08:20:02,Wine - Balbach Riverside,$27.28,true
690,2020-01-27 16:45:53,Tomato Puree,$12.18,false
691,2020-02-26 09:58:58,"Juice - Grape, White",$12.53,false
692,2020-02-20 03:35:26,"Tabasco Sauce, 2 Oz",$11.47,false
693,2020-01-31 11:54:49,Crackers - Melba Toast,$9.57,false
694,2020-03-14 22:25:24,Dill Weed - Dry,$39.84,false
695,2020-01-07 07:40:54,Tea - Decaf 1 Cup,$35.71,true
696,2020-02-27 18:20:54,Ice Cream Bar - Hagen Daz,$31.87,false
697,2020-02-09 02:22:17,Quinoa,$37.96,false
698,2020-03-16 08:21:28,V8 - Berry Blend,$39.00,false
699,2020-03-13 07:37:17,Fondant - Icing,$29.25,false
700,2020-03-10 10:12:53,Sausage - Blood Pudding,$18.23,true
701,2020-01-08 16:41:59,Vinegar - Sherry,$11.46,true
702,2020-02-17 15:24:43,Rice - Brown,$22.37,true
703,2020-02-28 01:56:38,Wine - Masi Valpolocell,$38.94,true
704,2020-03-05 11:30:20,Table Cloth - 53x69 Colour,$20.65,false
705,2020-03-05 15:20:03,Lettuce - Radicchio,$39.46,true
706,2020-02-06 13:04:54,Eggplant Italian,$34.60,false
707,2020-02-11 12:49:48,Spice - Pepper Portions,$10.83,true
708,2020-03-16 18:31:13,Container - Hngd Cll Blk 7x7x3,$37.64,true
709,2020-03-26 20:33:35,Radish - Pickled,$18.46,false
710,2020-02-02 13:24:29,"Nut - Pecan, Pieces",$37.94,true
711,2020-03-25 05:42:23,"Vermouth - Sweet, Cinzano",$27.37,true
712,2020-01-25 18:20:23,Wine - Cotes Du Rhone,$21.84,false
713,2020-01-07 18:39:30,"Coffee - Colombian, Portioned",$9.88,false
714,2020-03-12 17:38:32,"Mushroom - Oyster, Fresh",$31.39,true
715,2020-02-24 17:37:19,Cup Translucent 9 Oz,$36.74,false
716,2020-01-30 13:37:34,"Pasta - Lasagna, Dry",$10.96,false
717,2020-01-07 10:26:05,"Cheese - Brie,danish",$21.96,true
718,2020-03-20 10:32:16,Lighter - Bbq,$11.79,false
719,2020-03-12 14:02:22,Creme De Banane - Marie,$36.72,true
720,2020-01-17 01:57:18,Cattail Hearts,$17.44,true
721,2020-03-31 05:46:33,Beans - Yellow,$9.84,false
722,2020-03-19 21:32:17,Apple - Granny Smith,$10.72,false
723,2020-02-26 14:56:49,Table Cloth 54x72 Colour,$40.00,true
724,2020-01-14 11:41:35,"Pork - Loin, Boneless",$32.21,true
725,2020-03-27 00:31:13,Appetizer - Crab And Brie,$22.23,false
726,2020-03-18 07:00:53,Sobe - Orange Carrot,$25.03,false
727,2020-03-16 22:21:46,Grapefruit - Pink,$10.44,false
728,2020-02-18 13:04:09,"Lemonade - Mandarin, 591 Ml",$36.96,false
729,2020-02-15 06:07:33,"Cheese - Brie, Cups 125g",$8.17,true
730,2020-01-10 00:55:31,"Sauce - Apple, Unsweetened",$35.98,false
731,2020-03-14 00:07:58,"Split Peas - Yellow, Dry",$32.49,true
732,2020-02-03 04:17:21,Tuna - Fresh,$39.38,false
733,2020-02-22 00:40:56,Crackers - Graham,$31.57,false
734,2020-02-24 17:35:52,Table Cloth 90x90 Colour,$21.17,true
735,2020-02-03 06:29:15,Appetizer - Southwestern,$32.15,true
736,2020-02-16 18:00:30,Chinese Foods - Plain Fried Rice,$11.84,false
737,2020-01-27 12:37:26,Rabbit - Saddles,$35.97,true
738,2020-02-07 00:09:09,"Lettuce - Mini Greens, Whole",$19.23,false
739,2020-01-25 09:02:14,Soup - Cream Of Potato / Leek,$27.26,true
740,2020-02-14 11:28:37,Shrimp - Black Tiger 6 - 8,$25.03,true
741,2020-03-04 15:43:23,Cup - 4oz Translucent,$7.88,false
742,2020-03-22 16:13:27,Chips - Assorted,$21.97,false
743,2020-01-24 11:00:42,"Pasta - Lasagne, Fresh",$22.96,false
744,2020-01-09 04:46:14,Veal - Kidney,$24.40,true
745,2020-01-01 08:52:31,Cookie Dough - Peanut Butter,$7.98,false
746,2020-02-05 10:06:53,Bamboo Shoots - Sliced,$20.03,true
747,2020-03-02 19:37:03,Stainless Steel Cleaner Vision,$5.52,false
748,2020-01-07 07:20:57,Soho Lychee Liqueur,$22.08,true
749,2020-01-05 06:03:21,Fenngreek Seed,$14.25,false
750,2020-03-22 18:50:59,Anchovy Fillets,$7.07,true
751,2020-03-31 13:26:27,Blackberries,$39.11,false
752,2020-02-06 06:27:23,Peas Snow,$37.12,true
753,2020-02-29 23:16:34,Beer - Heinekin,$7.55,true
754,2020-01-05 07:57:41,Carbonated Water - Cherry,$6.29,false
755,2020-03-16 02:35:02,"Soup - Knorr, French Onion",$25.42,false
756,2020-03-21 19:38:02,Longos - Burritos,$20.01,false
757,2020-03-18 11:29:12,Pepper - Gypsy Pepper,$30.41,false
758,2020-01-23 10:16:34,Foil Cont Round,$27.46,true
759,2020-02-27 23:42:57,Beer - True North Lager,$22.69,true
760,2020-01-03 12:03:55,"Veal - Insides, Grains",$27.47,false
761,2020-01-22 06:18:44,Flour Dark Rye,$6.79,false
762,2020-03-31 00:08:38,Vinegar - Tarragon,$18.03,true
763,2020-02-18 02:37:33,Cup - 8oz Coffee Perforated,$37.94,false
764,2020-01-25 19:58:18,Beef - Eye Of Round,$32.85,false
765,2020-02-23 15:26:49,Bread - Italian Roll With Herbs,$6.35,true
766,2020-02-15 20:42:01,"Pork - Back, Short Cut, Boneless",$21.38,false
767,2020-02-01 23:24:04,Water - Tonic,$26.80,true
768,2020-03-20 03:16:21,Pork - Side Ribs,$6.02,true
769,2020-02-26 03:27:23,"Shrimp - 16 - 20 Cooked, Peeled",$25.83,true
770,2020-03-25 05:50:34,"Pork - Tenderloin, Frozen",$16.24,false
771,2020-01-20 04:35:12,Tea - Herbal Orange Spice,$12.24,true
772,2020-01-24 11:01:06,Bread Base - Italian,$29.79,false
773,2020-02-26 05:54:17,Radish - Pickled,$13.12,false
774,2020-02-10 08:49:32,Thermometer Digital,$6.33,true
775,2020-01-12 06:00:55,Veal - Leg,$39.89,false
776,2020-02-27 11:04:54,Lettuce - Spring Mix,$20.45,false
777,2020-01-30 09:57:17,"Sauce - Black Current, Dry Mix",$33.04,false
778,2020-02-21 02:40:43,Vinegar - Cider,$6.04,false
779,2020-02-22 00:07:15,Mushroom - Chanterelle Frozen,$27.29,false
780,2020-02-03 03:54:41,"Juice - Clam, 46 Oz",$6.11,false
781,2020-03-17 05:54:14,Sesame Seed Black,$13.92,false
782,2020-03-12 04:04:20,Ecolab - Hobart Washarm End Cap,$35.11,false
783,2020-01-30 07:45:30,Tomatoes - Orange,$27.02,true
784,2020-01-06 01:07:52,"Fish - Artic Char, Cold Smoked",$21.65,true
785,2020-03-30 07:42:06,Lobster - Live,$15.43,true
786,2020-02-05 02:36:03,Shortbread - Cookie Crumbs,$7.34,false
787,2020-02-29 16:37:46,"Veal - Round, Eye Of",$21.09,true
788,2020-02-07 21:38:07,Mcguinness - Blue Curacao,$18.30,true
789,2020-03-01 10:57:07,Towels - Paper / Kraft,$16.34,true
790,2020-01-15 07:34:10,Flax Seed,$24.97,true
791,2020-01-09 16:00:25,Sour Puss Sour Apple,$16.02,false
792,2020-02-23 17:05:55,Wine - Pinot Noir Mondavi Coastal,$18.37,false
793,2020-02-17 17:57:40,Cheese - Provolone,$35.04,false
794,2020-02-07 18:24:41,Nantucket - Kiwi Berry Cktl.,$18.83,false
795,2020-01-22 17:47:37,Pepperoni Slices,$16.57,false
796,2020-02-12 09:26:06,Pepper - Gypsy Pepper,$36.28,true
797,2020-03-08 20:55:13,Chocolate Bar - Smarties,$11.21,true
798,2020-01-10 00:58:46,Cookie Dough - Chunky,$30.50,false
799,2020-01-09 09:39:46,Spice - Pepper Portions,$11.59,true
800,2020-02-12 18:53:52,Plasticforkblack,$8.25,true
801,2020-03-20 04:07:26,Bag Stand,$8.64,true
802,2020-02-09 05:44:18,"Cheese - Cheddar, Medium",$28.05,false
803,2020-03-26 08:29:52,Pears - Bartlett,$25.56,true
804,2020-03-25 18:14:45,Wine - Chardonnay South,$39.31,false
