id,DateTime,Product Name,Purchase Price,Membership?,ip_address
328,2020-11-20 04:16:57,Peppercorns - Pink,$6.69,false,105.86.174.7
329,2020-06-03 12:29:20,Sponge Cake Mix - Chocolate,$6.31,false,115.126.83.92
330,2020-09-06 10:57:59,Jerusalem Artichoke,$6.25,true,159.203.229.177
331,2020-11-29 15:08:16,"Wine - Red, Harrow Estates, Cab",$30.31,false,203.33.13.132
332,2020-05-09 18:33:22,Soup - Campbells,$19.45,true,86.43.70.250
333,2020-10-14 16:21:23,Shortbread - Cookie Crumbs,$32.11,true,81.138.142.72
334,2020-11-26 00:01:33,Juice - Lemon,$23.57,true,146.204.76.201
335,2020-02-23 22:39:08,Soup - Campbells Broccoli,$21.14,false,69.216.154.223
336,2021-03-04 06:22:36,Napkin - Beverage 1 Ply,$13.21,true,192.28.102.220
337,2020-09-06 00:40:09,"Leeks - Baby, White",$22.26,false,67.89.254.202
338,2020-06-14 14:52:57,"Sparkling Wine - Rose, Freixenet",$14.19,false,236.157.100.67
339,2020-06-25 19:29:31,Cookies - Assorted,$7.33,true,45.31.246.98
340,2020-02-22 09:06:23,"Asparagus - White, Canned",$22.77,true,19.6.128.224
341,2020-06-24 17:04:24,"Sauce - Black Current, Dry Mix",$27.37,false,17.73.198.124
342,2020-03-05 15:00:22,"Wine - White, Ej Gallo",$27.63,false,154.114.158.205
343,2020-09-23 14:59:01,Pecan Raisin - Tarts,$21.09,true,5.246.177.203
344,2020-03-17 05:45:30,Chutney Sauce - Mango,$13.99,false,41.67.107.42
345,2020-11-21 19:17:54,Creamers - 10%,$38.31,false,192.222.43.103
346,2020-03-25 21:58:05,Glass Clear 8 Oz,$29.41,true,252.8.5.185
347,2020-11-02 19:13:17,Swiss Chard,$37.44,false,236.168.37.36
348,2020-12-27 13:18:39,Cream - 35%,$37.13,false,106.212.34.38
349,2020-12-08 02:11:11,Lettuce - Iceberg,$37.47,false,190.123.215.234
350,2020-10-29 18:17:05,Calypso - Lemonade,$39.87,false,55.55.183.54
351,2020-09-06 16:58:37,Numi - Assorted Teas,$9.23,true,188.67.126.79
352,2021-01-17 00:09:57,Table Cloth 62x114 Colour,$27.98,true,240.20.16.164
353,2021-01-14 19:08:01,Bread - 10 Grain,$10.55,true,134.12.15.239
354,2021-01-04 11:44:15,Bar - Sweet And Salty Chocolate,$24.76,false,227.238.215.202
355,2020-12-12 01:34:02,"Loaf Pan - 2 Lb, Foil",$39.38,false,156.216.175.200
356,2020-11-25 18:06:31,Tea - Herbal Orange Spice,$13.97,true,120.77.58.164
357,2020-05-28 15:32:48,Passion Fruit,$25.68,true,21.136.222.238
358,2020-06-06 04:55:22,"Wine - White, Riesling, Semi - Dry",$34.72,false,110.243.31.130
359,2020-02-11 17:37:31,Veal - Kidney,$17.09,false,234.176.90.242
360,2020-11-22 19:00:13,Smirnoff Green Apple Twist,$36.90,true,71.27.77.205
361,2020-02-14 01:37:27,Cheese - Pont Couvert,$31.19,true,112.39.214.225
362,2020-07-18 21:10:56,"Lamb - Leg, Boneless",$10.05,false,203.188.248.118
363,2020-09-10 18:15:00,Wine - Rioja Campo Viejo,$27.92,false,56.110.115.179
364,2020-06-23 10:54:10,"Yogurt - Peach, 175 Gr",$18.02,false,90.247.67.39
365,2021-01-21 10:21:55,Wine - Ruffino Chianti Classico,$10.66,true,45.179.50.186
366,2021-02-17 18:45:20,Ocean Spray - Ruby Red,$39.23,false,127.116.216.221
367,2020-06-01 02:46:49,Rice - Sushi,$32.40,true,12.63.251.51
368,2021-02-08 20:40:30,Shrimp - 150 - 250,$10.27,true,160.87.242.118
369,2020-04-15 23:04:27,Nantucket Orange Juice,$10.80,true,81.97.204.232
370,2020-05-09 04:59:50,"Placemat - Scallop, White",$8.98,false,221.171.126.164
371,2020-11-03 15:16:50,Cheese - Perron Cheddar,$30.40,false,160.41.204.193
372,2020-05-20 22:23:38,Cabbage - Nappa,$11.92,true,249.78.128.35
373,2020-04-11 01:31:38,"Oregano - Dry, Rubbed",$32.35,true,91.203.65.136
374,2020-12-30 07:02:56,Lobster - Cooked,$8.68,true,58.91.40.100
375,2021-02-27 18:15:25,Potato - Sweet,$17.42,false,110.123.61.210
376,2020-03-04 03:41:34,"Turkey - Breast, Smoked",$26.33,false,19.185.146.209
377,2020-03-27 03:23:22,Soup - Campbells,$25.52,true,38.168.36.229
378,2020-06-05 03:48:14,Nougat - Paste / Cream,$23.34,true,57.153.79.40
379,2020-08-07 17:50:23,Jameson Irish Whiskey,$32.60,true,115.52.236.160
380,2020-06-02 22:00:36,Basil - Pesto Sauce,$34.13,true,144.241.25.250
381,2021-02-19 08:11:59,Eggplant - Asian,$18.56,true,29.101.5.134
382,2020-08-28 18:09:15,Maple Syrup,$18.51,true,80.221.202.115
383,2020-03-24 06:25:42,Oven Mitts - 15 Inch,$24.68,true,179.241.23.97
384,2020-11-25 11:07:47,"Soup - Knorr, French Onion",$25.90,false,37.4.82.27
385,2020-12-23 16:03:21,Chinese Foods - Thick Noodles,$31.86,false,196.161.229.196
386,2021-01-20 01:59:47,Snails - Large Canned,$23.16,true,137.124.150.233
387,2021-02-15 05:52:53,Beef - Tenderloin Tails,$18.51,false,236.109.18.76
388,2020-06-30 22:29:14,Tuna - Loin,$31.15,true,189.142.88.27
389,2020-08-25 04:11:40,"Rice Pilaf, Dry,package",$25.21,true,174.182.141.166
390,2020-10-02 03:24:14,Coriander - Seed,$23.91,false,156.240.184.97
391,2020-03-30 19:14:45,"Salmon - Atlantic, No Skin",$30.68,false,27.115.28.17
392,2020-05-28 03:03:05,"Capon - Breast, Wing On",$34.15,false,232.180.86.73
393,2020-08-13 04:46:53,Energy Drink Red Bull,$6.75,true,140.178.8.214
394,2020-12-04 14:47:34,Chocolate Eclairs,$10.87,false,50.22.253.92
395,2020-06-22 07:17:00,"Pasta - Fettuccine, Dry",$36.77,false,126.33.250.171
396,2020-09-30 08:09:13,Lobster - Tail 6 Oz,$25.12,true,222.10.136.1
397,2020-06-04 03:41:10,General Purpose Trigger,$16.81,false,28.110.206.13
398,2020-11-17 00:50:28,Sprouts - Bean,$30.00,true,54.208.85.249
399,2021-02-07 18:17:33,Flour - Masa De Harina Mexican,$24.50,true,132.64.119.190
400,2020-08-16 10:59:07,Island Oasis - Raspberry,$8.42,true,201.95.46.108
401,2020-05-03 18:16:23,Sauce - Thousand Island,$13.53,false,26.192.7.11
402,2020-12-06 06:37:13,Juice - Orange,$25.83,true,159.184.7.12
403,2020-04-27 07:22:30,Yoplait Drink,$7.60,false,62.243.100.53
404,2020-12-28 12:29:54,Long Island Ice Tea,$16.22,true,169.189.112.176
405,2020-12-23 07:09:20,Scallops - 20/30,$20.33,false,229.188.133.148
406,2020-02-27 06:33:03,Wine - Ej Gallo Sonoma,$13.53,true,9.237.158.239
407,2020-10-27 12:26:25,Apple - Northern Spy,$20.46,true,227.129.100.65
408,2020-10-15 03:59:34,Anchovy Fillets,$25.80,false,89.192.10.164
409,2020-04-24 08:40:37,Lemons,$23.98,true,190.30.143.93
410,2020-06-28 03:54:18,"Rosemary - Primerba, Paste",$14.51,true,82.111.65.212
411,2020-12-27 18:44:13,Cardamon Seed / Pod,$21.16,false,239.233.210.22
412,2021-01-15 08:29:12,Kumquat,$35.10,false,207.225.109.177
413,2020-05-16 15:34:02,Creme De Menth - White,$36.97,true,77.198.109.56
414,2020-04-26 17:56:49,Soup - Cream Of Potato / Leek,$25.31,true,205.208.170.110
415,2020-10-14 03:23:57,"Trout - Rainbow, Fresh",$30.37,false,56.86.61.1
416,2020-06-14 19:53:23,Bread - 10 Grain Parisian,$18.59,true,172.182.27.3
417,2020-04-24 23:53:30,"Rum - Coconut, Malibu",$32.30,true,5.132.42.139
418,2020-12-13 00:41:25,Bowl 12 Oz - Showcase 92012,$22.62,true,179.110.101.90
419,2020-03-01 10:59:40,Aspic - Clear,$34.18,true,123.5.30.120
420,2020-09-04 21:56:01,"Pail - 15l White, With Handle",$11.08,false,17.36.75.69
421,2020-04-17 11:31:21,Bananas,$5.33,true,107.53.110.31
422,2020-12-04 15:52:32,Cheese - Grie Des Champ,$33.63,true,55.70.127.20
423,2020-04-09 20:08:58,Danishes - Mini Raspberry,$24.12,true,16.107.172.210
424,2021-03-05 20:47:37,Ginger - Fresh,$10.24,false,186.32.69.133
425,2021-01-28 07:41:43,Green Scrubbie Pad H.duty,$7.33,true,201.169.201.127
426,2020-11-08 14:53:37,Bread - Raisin,$12.60,true,168.62.114.177
427,2020-03-21 05:03:21,Cookie Dough - Double,$25.19,true,79.67.165.80
428,2020-08-24 08:00:46,"Pork - Back, Short Cut, Boneless",$13.47,true,223.175.182.146
429,2020-03-07 22:06:09,Tandoori Curry Paste,$34.35,true,207.12.4.150
430,2020-04-24 19:08:56,Pear - Prickly,$26.81,true,230.143.192.39
431,2020-04-22 18:24:06,Wine - Port Late Bottled Vintage,$11.54,false,4.54.51.248
432,2020-03-23 08:52:39,Veal - Insides Provini,$30.17,false,168.69.253.206
433,2020-04-25 11:07:36,Orange - Blood,$13.52,false,78.188.8.189
434,2021-01-08 11:31:05,Lotus Root,$11.83,true,54.64.65.188
435,2020-03-19 21:00:37,Pastry - Chocolate Marble Tea,$38.16,false,82.102.31.152
436,2020-10-18 04:10:12,Table Cloth 62x120 White,$13.38,false,208.161.59.255
437,2020-12-18 00:36:03,Tuna - Salad Premix,$13.08,false,83.104.212.28
438,2021-01-08 09:41:25,Mushroom - Chanterelle Frozen,$16.31,true,106.49.133.87
439,2020-02-10 10:10:00,Blouse / Shirt / Sweater,$20.09,false,134.104.108.21
440,2020-03-11 02:07:51,Juice - Mango,$15.77,true,151.255.94.102
441,2021-01-08 20:11:54,Potato - Sweet,$36.99,true,64.167.36.117
442,2020-02-10 16:13:21,Bread Base - Gold Formel,$7.97,false,163.117.152.187
443,2020-08-06 11:30:28,Sweet Pea Sprouts,$37.17,false,211.23.57.26
444,2020-09-26 18:24:21,Longos - Cheese Tortellini,$32.58,false,106.1.79.230
445,2020-04-22 09:55:51,Artichoke - Fresh,$15.78,true,236.78.48.252
446,2020-06-27 06:33:24,Chinese Foods - Chicken Wing,$29.99,true,126.167.75.194
447,2020-09-02 17:40:57,Wine - Magnotta - Belpaese,$9.92,true,159.148.156.143
448,2020-11-29 11:27:38,Tea - Herbal Orange Spice,$24.70,true,225.160.163.105
449,2020-06-23 18:52:23,Beef - Short Loin,$11.78,true,91.107.167.0
450,2020-11-23 00:53:48,Soup Campbells - Tomato Bisque,$5.92,true,86.140.221.133
451,2020-08-13 00:49:58,"Shrimp - Baby, Warm Water",$37.34,true,20.182.127.230
452,2020-02-12 03:13:55,Napkin White,$28.50,true,79.132.121.163
453,2021-01-30 23:07:24,Bagelers - Cinn / Brown,$31.76,true,48.140.229.200
454,2020-03-01 16:15:01,"Salsify, Organic",$11.10,true,4.18.220.3
455,2021-02-09 20:38:03,Fudge - Cream Fudge,$13.32,true,145.67.231.226
456,2020-06-05 20:15:37,Flower - Daisies,$7.70,true,142.112.167.123
457,2020-04-18 03:31:30,Chips Potato All Dressed - 43g,$11.55,true,212.151.140.246
458,2021-01-04 16:04:32,Muffin Mix - Lemon Cranberry,$25.04,false,161.30.9.45
459,2020-10-08 22:11:28,"Olives - Green, Pitted",$7.34,false,12.128.237.36
460,2020-11-27 02:42:42,The Pop Shoppe - Cream Soda,$38.77,false,35.48.129.145
461,2020-02-26 20:56:17,Pork - Side Ribs,$15.17,false,24.108.151.125
462,2020-02-15 05:14:05,"Bread - Dark Rye, Loaf",$16.07,true,37.199.123.200
463,2020-09-28 02:32:00,Ecolab - Balanced Fusion,$13.15,true,228.177.63.34
464,2020-02-16 02:34:51,Cake - French Pear Tart,$10.06,true,192.239.192.110
465,2020-07-17 17:31:20,Soup V8 Roasted Red Pepper,$21.30,false,233.213.123.223
466,2020-04-02 21:23:39,Cognac - Courvaisier,$10.85,false,173.228.35.240
467,2021-01-18 15:32:07,Water - Spring Water 500ml,$35.42,true,211.64.150.195
468,2020-04-21 06:25:07,Jolt Cola - Electric Blue,$24.06,true,143.101.216.250
469,2020-04-13 04:21:25,Trueblue - Blueberry 12x473ml,$21.47,true,74.75.155.134
470,2020-09-21 00:17:16,Oil - Olive Bertolli,$20.66,false,172.54.65.143
471,2020-12-02 14:49:32,Coffee - Irish Cream,$13.18,false,219.62.83.166
472,2021-01-04 17:46:37,Apple - Custard,$12.24,true,232.103.68.201
473,2021-01-24 12:41:40,Beef - Diced,$32.17,false,31.154.243.227
474,2020-03-06 07:35:27,Muffin Mix - Lemon Cranberry,$37.67,true,234.191.168.146
475,2020-04-19 04:07:33,Herb Du Provence - Primerba,$5.93,true,121.250.73.50
476,2020-07-14 23:06:04,Lettuce - Lambs Mash,$35.10,true,130.100.0.219
477,2020-04-10 08:26:45,Eggplant - Regular,$9.22,false,238.53.50.68
478,2020-06-23 22:37:41,Parsley Italian - Fresh,$27.84,true,30.36.177.121
479,2020-06-12 12:59:19,Shallots,$19.12,true,222.88.8.16
480,2021-02-26 23:49:57,Kiwano,$28.74,false,221.211.164.177
481,2021-02-23 07:52:25,Coffee - Cafe Moreno,$7.86,true,158.255.48.239
482,2020-04-12 14:15:22,"Pepper - Julienne, Frozen",$19.52,false,140.73.117.117
483,2020-07-27 00:49:03,Wine - Carmenere Casillero Del,$36.06,true,183.251.9.0
484,2020-03-28 09:00:32,Wine - Prosecco Valdobienne,$32.52,true,228.54.159.115
485,2020-05-05 14:16:00,Neckerchief Blck,$16.94,false,176.107.9.64
486,2020-03-01 04:06:36,Lamb - Sausage Casings,$5.08,false,254.201.68.101
487,2020-04-09 06:06:58,"Nut - Peanut, Roasted",$11.10,true,208.25.84.67
488,2020-06-22 22:11:01,Raspberries - Fresh,$13.08,false,58.193.220.30
489,2020-05-13 03:41:07,Broom - Angled,$36.86,false,110.77.63.232
490,2020-09-04 03:25:58,Wine - Stoneliegh Sauvignon,$13.30,false,227.112.19.44
491,2020-06-17 19:38:54,"Fish - Halibut, Cold Smoked",$19.03,false,14.165.160.222
492,2020-08-05 04:05:09,Cheese - Parmigiano Reggiano,$13.48,false,215.186.234.39
493,2020-07-10 01:38:01,Butter - Pod,$33.09,true,17.200.236.130
494,2020-07-02 06:52:04,Wine - Shiraz Wolf Blass Premium,$22.25,true,156.250.217.154
495,2020-12-11 03:59:37,Hipnotiq Liquor,$19.53,true,77.244.71.43
496,2021-01-09 14:38:58,"Cookies - Oreo, 4 Pack",$18.67,true,34.113.102.121
497,2020-07-11 23:09:57,Wine - Zinfandel California 2002,$20.79,true,28.99.148.50
498,2021-01-26 07:29:43,Venison - Denver Leg Boneless,$15.73,false,39.211.212.229
499,2020-05-09 05:19:29,"Fish - Base, Bouillion",$24.17,true,6.24.74.68
500,2021-01-02 02:18:03,Pike - Frozen Fillet,$6.90,false,135.159.155.232
501,2020-09-25 05:54:00,Flour - Fast / Rapid,$28.21,true,157.38.228.112
502,2020-09-25 18:12:42,Cloves - Whole,$29.92,true,112.3.246.121
503,2020-04-28 15:14:20,"Wine - Magnotta, Merlot Sr Vqa",$10.12,true,164.84.133.204
504,2020-04-22 17:54:14,"Chocolate - Milk, Callets",$32.98,true,58.156.40.31
505,2020-11-22 19:48:14,"Quail - Whole, Bone - In",$5.70,false,112.239.196.121
506,2020-04-08 17:49:20,Scallop - St. Jaques,$13.37,false,183.215.155.237
507,2020-04-18 01:00:26,Shopper Bag - S - 4,$27.01,true,180.126.136.129
508,2020-06-06 02:02:21,Olives - Stuffed,$28.56,true,242.3.157.64
509,2020-08-13 20:14:29,"Chilli Paste, Hot Sambal Oelek",$32.72,false,71.203.83.10
510,2021-01-04 04:48:14,Bread - White Epi Baguette,$8.79,true,149.53.25.240
511,2021-01-01 02:51:48,Food Colouring - Red,$30.00,false,152.24.141.94
512,2020-05-18 21:59:53,Pork - Bones,$5.45,true,156.251.118.12
513,2020-11-01 04:30:24,"Gin - Gilbeys London, Dry",$22.30,true,161.19.10.40
514,2020-10-09 14:05:17,Pork - Belly Fresh,$11.49,true,139.53.51.134
515,2021-02-13 16:09:36,Chicken - Whole Fryers,$25.78,false,6.43.147.59
516,2021-02-05 06:39:40,Tia Maria,$20.52,false,1.20.36.180
517,2020-09-19 11:51:15,"Ecolab - Orange Frc, Cleaner",$5.97,false,197.32.3.190
518,2020-10-06 15:57:48,Soup - Campbells Bean Medley,$22.21,false,75.134.1.103
519,2020-07-12 12:31:34,"Pork - Loin, Boneless",$29.87,false,113.105.69.191
520,2020-08-21 05:37:38,Pears - Bartlett,$12.50,true,195.199.92.241
521,2021-01-29 03:39:32,Pork - Smoked Back Bacon,$22.18,true,204.25.228.180
522,2020-05-07 20:36:53,Coffee - 10oz Cup 92961,$39.01,true,78.188.139.136
523,2020-11-22 12:19:22,Tart - Lemon,$12.03,true,242.252.42.63
524,2020-09-17 21:19:53,"Sauce - White, Mix",$24.29,false,128.203.230.10
525,2021-01-26 06:11:53,"Red Snapper - Fillet, Skin On",$12.50,true,53.233.147.252
526,2020-11-29 15:37:34,Pear - Packum,$27.84,true,43.19.41.106
527,2021-01-07 13:07:05,Chocolate - Feathers,$30.94,true,51.27.147.163
528,2020-09-29 18:36:51,Cheese - Cambozola,$14.99,false,185.233.227.78
529,2020-12-04 08:07:39,"Wine - White, Mosel Gold",$34.47,false,214.119.222.92
530,2020-07-07 14:34:02,Wine - Rhine Riesling Wolf Blass,$21.55,false,221.223.61.249
531,2020-07-26 21:24:28,Ice Cream - Strawberry,$18.58,true,156.185.144.134
532,2020-06-28 01:01:48,"Pepper - Paprika, Hungarian",$19.26,false,1.218.195.33
533,2021-02-05 15:35:56,Juice - Lime,$12.25,false,100.123.126.86
534,2020-09-11 04:54:40,"Pasta - Cappellini, Dry",$33.29,false,199.202.243.175
535,2021-01-03 20:33:27,Versatainer Nc - 9388,$5.06,false,89.108.240.131
536,2020-03-08 18:19:39,Pasta - Orecchiette,$31.59,false,109.78.77.216
537,2020-07-29 14:46:01,Eggplant - Asian,$21.57,true,167.241.202.13
538,2021-01-10 21:43:41,General Purpose Trigger,$31.05,true,56.198.196.17
539,2020-11-18 02:16:17,Bread Base - Goodhearth,$5.47,false,92.166.126.114
540,2020-07-11 01:12:09,Soup - Campbells Beef Noodle,$39.63,true,216.36.86.104
541,2020-05-11 09:45:14,Wine - Zinfandel Rosenblum,$7.67,true,151.255.60.129
542,2020-08-03 03:07:05,"Artichoke - Hearts, Canned",$29.46,false,242.146.195.199
543,2020-03-03 14:25:55,Steampan Lid,$21.62,true,242.185.168.174
544,2021-02-12 20:38:32,Bandage - Fexible 1x3,$32.40,true,47.97.127.34
545,2021-01-28 13:44:27,Coriander - Ground,$16.89,false,239.168.8.192
546,2020-05-15 20:54:50,Mushroom Morel Fresh,$10.15,false,198.145.135.207
547,2020-12-12 22:52:01,Kumquat,$28.29,true,150.115.101.47
548,2020-02-16 14:40:37,Plasticspoonblack,$28.89,true,149.252.95.25
549,2020-08-17 14:10:30,Wine - Chateau Timberlay,$18.24,true,181.233.21.94
550,2020-07-27 00:38:06,Energy Drink - Franks Pineapple,$13.43,true,158.1.247.152
551,2021-03-02 22:17:37,Arizona - Green Tea,$14.50,false,165.145.89.199
552,2020-08-20 11:12:28,Lettuce - Curly Endive,$22.46,true,20.27.79.198
553,2020-04-04 04:44:43,Tuna - Yellowfin,$8.85,true,47.7.1.70
554,2020-12-30 18:50:40,Cheese - Colby,$10.93,true,185.46.85.32
555,2020-06-28 23:23:38,Mahi Mahi,$15.11,true,79.168.160.26
556,2020-05-25 18:26:09,Onions - Cippolini,$11.73,false,245.252.65.206
557,2021-03-05 03:03:25,Wine - Chianti Classico Riserva,$27.96,false,12.186.174.251
558,2020-02-24 20:54:48,Oneshot Automatic Soap System,$15.79,true,182.165.247.244
559,2020-10-20 03:57:44,Muffin Batt - Choc Chk,$23.60,true,246.231.27.119
560,2020-04-02 07:44:55,Apple - Royal Gala,$14.25,false,185.67.180.195
561,2020-09-12 10:21:11,Cookie Choc,$15.59,false,158.127.185.78
562,2020-11-12 19:42:29,"Pork - Sausage, Medium",$24.99,true,184.3.230.137
563,2020-02-26 15:55:05,Sugar - Fine,$13.55,true,55.253.193.38
564,2020-03-18 11:44:47,Turkey - Ground. Lean,$5.00,false,24.86.0.160
565,2020-12-06 05:36:28,"Pasta - Detalini, White, Fresh",$15.77,false,20.108.50.45
566,2020-12-08 02:24:52,Sambuca - Opal Nera,$20.59,true,158.96.110.52
567,2020-03-03 04:29:24,The Pop Shoppe - Lime Rickey,$14.14,true,65.25.61.118
568,2020-05-23 08:11:07,Sambuca - Ramazzotti,$16.32,false,182.90.212.229
569,2020-03-12 02:15:41,Vegetable - Base,$30.73,true,30.197.160.65
570,2020-04-18 02:24:07,Wine - Blue Nun Qualitatswein,$26.86,true,98.186.236.187
571,2021-02-02 05:10:03,Lamb - Whole Head Off,$9.09,false,87.216.192.184
572,2020-10-29 04:40:30,"Fish - Scallops, Cold Smoked",$11.33,false,83.119.225.85
573,2021-02-08 12:01:16,Plasticforkblack,$28.71,false,121.144.211.55
574,2020-05-30 08:53:07,Carroway Seed,$20.33,false,10.6.116.162
575,2020-05-18 07:55:13,Anchovy Paste - 56 G Tube,$36.86,false,119.10.7.10
576,2020-09-19 17:58:34,"Oil - Truffle, White",$39.92,true,77.221.239.101
577,2020-04-26 21:25:04,Steel Wool,$30.64,false,82.153.149.141
578,2020-07-25 16:30:48,Baking Powder,$10.82,false,116.168.89.31
579,2020-04-07 10:20:15,Ham - Black Forest,$31.74,true,230.56.194.58
580,2020-04-06 13:41:50,Dehydrated Kelp Kombo,$29.33,true,34.68.222.234
581,2020-08-19 07:27:48,Wine - Sauvignon Blanc Oyster,$7.22,false,30.217.194.19
582,2020-03-06 14:10:55,Beans - Green,$21.13,true,23.163.3.63
583,2021-01-11 11:12:43,"Chilli Paste, Ginger Garlic",$20.80,false,22.80.188.99
584,2021-02-02 05:26:17,Chicken Breast Halal,$7.82,true,68.5.76.26
585,2020-02-12 18:41:43,Sugar - Individual Portions,$5.55,true,49.108.251.239
586,2020-10-27 14:18:06,"Soup - Knorr, Veg / Beef",$8.69,false,76.152.170.160
587,2020-04-21 16:16:12,Long Island Ice Tea,$22.89,true,100.240.85.42
588,2020-08-23 00:16:09,Mustard - Pommery,$10.21,true,40.248.5.205
589,2020-10-06 06:51:20,Soup Bowl Clear 8oz92008,$26.16,false,139.134.69.202
590,2020-07-10 16:48:02,Halibut - Steaks,$37.75,true,64.14.0.47
591,2020-09-24 02:58:49,Raisin - Golden,$15.14,true,238.137.74.233
592,2020-09-12 19:45:28,"Soup - Campbells, Lentil",$29.15,false,93.48.151.130
593,2020-08-04 02:06:46,Lobster - Tail 6 Oz,$27.80,true,13.37.184.147
594,2020-07-07 00:24:18,Beer - Upper Canada Light,$24.80,true,134.250.57.84
595,2020-06-07 10:24:10,"Soup - Knorr, Chicken Noodle",$22.00,false,46.206.219.13
596,2020-09-13 23:29:03,Bread Sour Rolls,$19.82,true,250.224.193.134
597,2020-09-02 00:20:02,Sugar Thermometer,$17.34,false,27.135.99.157
598,2020-03-14 10:09:23,Bar Mix - Lime,$8.86,false,183.6.209.129
599,2020-08-28 19:31:40,"Salmon - Atlantic, Skin On",$18.56,false,11.184.43.183
600,2020-09-01 09:49:11,Iced Tea Concentrate,$16.44,true,222.158.133.64
601,2020-09-26 18:32:21,Cheese - Provolone,$34.32,true,140.36.254.203
602,2020-06-29 16:36:02,Myers Planters Punch,$35.78,false,13.156.242.104
603,2020-06-26 07:11:01,Bagelers,$14.05,false,88.203.89.234
604,2020-09-16 16:13:47,Wine - Piper Heidsieck Brut,$22.62,true,112.91.26.249
605,2020-06-02 08:37:13,Cheese - Pied De Vents,$10.35,false,134.231.163.103
606,2020-09-16 17:29:18,Truffle Paste,$23.14,false,200.101.161.203
607,2020-05-24 12:22:50,"Soup - Knorr, Chicken Gumbo",$36.44,false,54.179.104.66
608,2020-08-19 22:09:31,Cucumber - English,$8.42,true,172.239.167.238
609,2020-09-04 10:55:25,"Stock - Beef, Brown",$26.26,false,167.235.64.61
610,2020-04-20 06:28:32,Extract Vanilla Pure,$10.91,true,175.217.179.188
611,2020-06-23 14:08:53,Limes,$5.15,true,245.62.94.92
612,2020-03-29 05:20:55,"Beef - Bones, Marrow",$19.20,false,98.104.198.212
613,2020-03-26 00:24:26,Wine - Riesling Alsace Ac 2001,$35.03,true,77.176.248.208
614,2020-03-23 07:06:38,Skewers - Bamboo,$15.86,true,197.88.160.122
615,2020-03-18 19:22:56,Straw - Regular,$17.81,false,204.103.4.96
616,2021-02-27 22:08:43,Beer - Sleeman Fine Porter,$33.06,false,114.212.232.133
617,2020-07-28 16:02:04,"Mustard - Dry, Powder",$9.69,false,109.125.120.74
618,2020-02-20 10:28:41,Soup Campbells,$31.62,false,103.235.158.187
619,2020-11-16 02:50:36,Flower - Daisies,$18.27,false,215.135.138.42
620,2020-04-29 12:51:01,"Jam - Blackberry, 20 Ml Jar",$39.57,true,83.173.47.120
621,2021-01-12 23:24:02,Bouillion - Fish,$31.12,false,184.246.228.17
622,2020-10-03 23:58:07,Beef - Eye Of Round,$13.45,true,58.144.190.52
623,2021-03-02 13:31:29,"Tomatoes - Plum, Canned",$30.25,false,53.238.82.53
624,2020-05-29 14:13:12,Table Cloth 53x53 White,$32.80,false,14.73.126.190
625,2020-07-07 00:37:47,Cranberries - Fresh,$26.85,true,102.91.247.23
626,2020-11-02 23:12:56,Turkey - Oven Roast Breast,$29.97,false,143.138.0.98
627,2020-10-24 22:27:02,Browning Caramel Glace,$7.99,true,185.29.58.151
628,2020-09-07 16:04:55,"Shrimp - 21/25, Peel And Deviened",$25.54,false,116.101.196.209
629,2021-01-19 00:04:05,Cognac - Courvaisier,$22.38,false,162.50.247.159
630,2020-06-14 17:48:14,Whmis Spray Bottle Graduated,$21.72,true,144.106.108.173
631,2020-03-04 15:48:39,Sprouts - Bean,$10.86,false,40.125.114.128
632,2021-03-04 23:54:58,Sping Loaded Cup Dispenser,$24.23,true,171.171.198.119
633,2020-12-09 16:50:49,Venison - Striploin,$11.00,false,209.218.81.194
634,2020-02-19 00:01:36,"Beans - Kidney, Red Dry",$34.19,false,201.61.14.22
635,2020-11-12 07:24:42,Cookies Oatmeal Raisin,$38.07,false,72.93.34.208
636,2020-05-22 00:03:13,Apron,$14.19,false,247.231.91.109
637,2020-06-04 01:26:55,Apple - Granny Smith,$21.66,false,177.135.140.193
638,2020-04-14 02:19:15,Carrots - Jumbo,$21.87,true,132.241.208.149
639,2020-05-22 03:52:19,"Pork - Tenderloin, Fresh",$39.05,true,126.253.68.221
640,2020-05-08 09:33:24,Truffle Cups - White Paper,$18.45,true,156.202.110.203
641,2020-05-24 11:26:57,"Veal - Round, Eye Of",$12.78,true,49.174.67.27
642,2020-09-07 16:06:13,Cornstarch,$11.03,true,29.55.56.49
643,2020-06-20 13:26:06,"Doilies - 10, Paper",$30.49,true,154.119.188.209
644,2020-04-06 13:36:40,Mini - Vol Au Vents,$9.97,false,125.211.111.183
645,2020-08-28 13:02:58,Mustard Prepared,$5.06,false,172.121.42.175
646,2020-09-17 01:46:03,Sauce - Hoisin,$17.86,false,191.45.152.51
647,2020-08-23 04:43:08,Chivas Regal - 12 Year Old,$32.02,true,12.58.248.226
648,2020-07-16 05:16:57,Cake Sheet Combo Party Pack,$16.64,false,224.171.55.134
649,2020-11-04 10:06:43,Sprouts - Pea,$16.03,true,228.76.62.122
650,2020-09-09 00:56:15,Cake - Dulce De Leche,$18.85,false,200.83.203.185
651,2020-06-09 09:05:06,Wild Boar - Tenderloin,$6.08,true,243.22.234.183
652,2020-10-14 22:28:23,Oil - Grapeseed Oil,$14.93,false,232.163.178.19
